id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;boost_value
94;https://twitter.com/Sahabat89387653/statuses/1577306202668961793;Sahabat89387653;bantu jawab kagak omcoba colek ptjaklingko indonesia di instagram ;Twitter for Android;0;0;in;reply;7;27;0;0
95;https://twitter.com/Kuuru625/statuses/1577306021915430912;Kuuru625;orang pengguna tj lagi pada ribut masalah tapin tapout saldo kepotong  kali dll apa cuma gw doang yang santuy karena pake kartu jaklingko mau tap in tap out beberapa kali juga saldo tetep kepotong rp  rp  dan rp  seterusnya ;Twitter for Android;0;0;in;original;47;7;3;0
96;https://twitter.com/evanderyung14/statuses/1577304586037383170;evanderyung14;ini min saldo rb itu berlaku kartu jaklingko aja ;Twitter for Android;0;0;in;reply;129;302;6;0
97;https://twitter.com/SusanHa57976729/statuses/1577303560194494466;SusanHa57976729;didalem kan ada mesin tapin itu kaya jaklingko deh ;Twitter for Android;0;0;in;reply;43;11;0;0
98;https://twitter.com/Rizkywinaya/statuses/1577302330890158081;Rizkywinaya;garagara tijeku dan jaklingko apps tiga kartu uang elektronik jadi ngebangke di lanyard dan dompet sekalinya pake emoney cuma buat naik mikrotrans aja karena free ;Twitter for iPhone;0;0;in;reply;61803;729;1932;0
99;https://twitter.com/Rizkywinaya/statuses/1577300779618406402;Rizkywinaya;sebenernya ada dua alternatif sih kalau mau naik tj doang atau diintegrasiin dengan mrt lrt krl install apps tijeku dan jaklingko payment tiketnya pake linkaja atau qris kalau udah terbiasa dua cara ini lebih murah dan praktis loh ;Twitter for iPhone;0;0;in;reply;61803;729;1932;0
100;https://twitter.com/vladimir_putih/statuses/1577297898588758018;vladimir_putih;min jaklinko   plat no  engga berenti di bustop deket indomaret malaka jam  saya jd telat pulang deh mana gerimis lagi tiap jam segini rata rat jaklingko  jarang berenti di bustop ;Twitter for Android;0;0;in;original;31;15;0;0
101;https://twitter.com/yllzhoes/statuses/1577295165936775169;yllzhoes;eh iya deh gue tuh kan biasa tuh tap in pake flash tap out pake jaklingko kan td pagi gak bisa buat tap out masa anjir iya ya gate busway gak kek kereta yg gede pantes deh ngantri kek gitu ;Twitter for Android;0;0;in;reply;59162;626;554;0
102;https://twitter.com/meiwgumi/statuses/1577286776695029760;meiwgumi;halo min saya tadi isi saldo ke kartu jaklingko kenapa pending ya udah saya cek gak bisa bisa ;Twitter for Android;0;0;in;reply;3466;228;57;0
103;https://twitter.com/knpgitu/statuses/1577286046005403648;knpgitu;halo mohon infonya dong apakah ada beda benefit antara pakai kartu elektronik flazz bca atau jaklingko emoney mandiri terus bedanya emoney mandiri biasa sama jaklingko emoney apa ya ;Twitter for iPhone;0;0;in;original;5117;100;1;0
104;https://twitter.com/randhilicious/statuses/1577285277672157184;randhilicious;skema kaya gitu udh jauh dari  sih wajib persis sprt kalo naik mikrotrans cm emg krn skrg lagi ada tarif integrasi antarmoda jaklingko mekanismenya jd kaya naik mrt kudu tapin tapout baru cm diwajibkan tapout aja udah lngsung manja naik kendaraan pribadi lg deh  ;Twitter for Android;0;0;in;reply;11224;369;762;0
105;https://twitter.com/knowbinchan/statuses/1577272940466302977;knowbinchan;satu juga bisa mungkin kalo mau beli yg versi bank sama jaklingko gitu iya kalo ga tap out nanti pas mau tap in lg kayak ngeblokir gitu mesti di reset lg td aku kena x bayar pas tap in sama tap out kayak progres blm beres udh disebar ke masy ;Twitter for Android;0;0;in;reply;30017;257;9139;0
106;https://twitter.com/NovyAstria/statuses/1577270875371769860;NovyAstria;drama kaum menengah ngehe jekardah hari ini adalah hujan yg tak berkesudahan dan kartu jaklingko ;Twitter for Android;0;0;in;original;52981;401;1351;0
107;https://twitter.com/NovyAstria/statuses/1577270622933352448;NovyAstria;ih mayan ya tadi mau aktifasi flas mesinnya error nekat pake jaklingko sisa ribu udah tap in error tap lagi saldo kepotong untung dibolehin masuk pas tap out ga bisa pake jaklingko akhirnya pake flash kepotong  ;Twitter for Android;1;0;in;reply;52981;401;1351;0,074019245
108;https://twitter.com/OmAyd19/statuses/1577270313368576000;OmAyd19;up up up gw juga begini nih begitu gw mau tapout di halte pengumpan malah kena lagi  padahal pake kartu jaklingko ;Twitter Web App;0;0;in;reply;892;49;20;0
109;https://twitter.com/Yusron1908/statuses/1577268792874668032;Yusron1908;beli kartu jaklingko dimana ;Twitter for Android;0;0;in;reply;1048;621;160;0
110;https://twitter.com/Askrlfess/statuses/1577268633339764736;Askrlfess;guys kalo naik jaklingko bisa bayar make tapcash bni atau ga kartu flazz bca atau engga askrl ;Askrlfess;1;0;in;original;982440;16069;616752;0,00016214
111;https://twitter.com/apomadeinjogja/statuses/1577267155007332353;apomadeinjogja;udah tap out tetep aja pas di cek dimesin jaklingko kartunya belum aktif jd ttp kepotong x hadeh ;Twitter for Android;0;0;in;original;236;8;0;0
112;https://twitter.com/tithakuddah/statuses/1577264526906380289;tithakuddah;kepala kejedot berasa bocor anjir ini ga tau berdarah apa kagak masih di jaklingko ;Twitter for iPhone;0;0;in;original;17203;191;831;0
113;https://twitter.com/ihsani_fauzan/statuses/1577261134532706304;ihsani_fauzan;ada notif dr app jaklingko mah udh berlaku ;Twitter for Android;0;0;in;reply;8051;265;163;0
114;https://twitter.com/NovyAstria/statuses/1577261081910599680;NovyAstria;min cara isi kartu jaklingko masih harus di halte tj dan mrt ya ;Twitter for Android;0;0;in;original;52981;401;1351;0
115;https://twitter.com/Toughfiq/statuses/1577259937192759301;Toughfiq;bisa biasanya dari jaklingkomrt tjcommuter line ;Twitter for Android;0;0;in;reply;27348;171;189;0
116;https://twitter.com/farghifar/statuses/1577259774894538752;farghifar;min kalo pake aplikasi jaklingko sistemnya apakah sama seperti penggunaan kartu ;Twitter for Android;0;0;in;reply;12763;357;468;0
117;https://twitter.com/RatuBulletProof/statuses/1577258911027015680;RatuBulletProof;halo min jaklingko grogolmeruya saat ini beroperasi ga ya ;Twitter for Android;0;0;in;original;1590;196;216;0
118;https://twitter.com/anekwoodpecker/statuses/1577250526504587264;anekwoodpecker;berarti kalau turun di halte yang gak ada tap outnya kartunya bakal keblokir kartunya ini khusus jaklingko atau semuanya ;Twitter for Android;8;0;in;reply;8723;350;248;3,225806452
119;https://twitter.com/randhilicious/statuses/1577250289681596416;randhilicious;ternyata bersamaan dengan berlakunya tarif integrasi antarmoda dgn sistem jaklingko dengan menggunakan kartu jadi mau nikmati tarif jaklingko gak cuma pakai aplikasi tapi juga pakai kartu lumayan kartu ok otrip tetap berlaku ;Twitter for Android;0;0;in;reply;11224;369;762;0
120;https://twitter.com/bandarbaru_1/statuses/1577247996630089729;bandarbaru_1;sepengalaman saya mesin tap di angkot jaklingko terkadang tidak berfungsi sepanjang perjalanan juga terkadang sopir langsung tancap gas setelah saya turun tidak memungkinkan untuk melakukan tapout makanya saya merasa kebijakan wajib tapout belum bisa diimplementasikan ;TweetDeck;0;0;in;reply;704;46;1;0
121;https://twitter.com/thisnotbey/statuses/1577245330487529472;thisnotbey;setengah jalan lumayan bangett aku dr tmpt les mahal tp krna ada barengan jd aku diturunin pas setengah jalan jd abistu aku naik angkutan umum kaya angkot atau jaklingko jd gratiss ;Twitter for iPhone;0;0;in;reply;27545;259;73;0
122;https://twitter.com/NasriSyawaldi/statuses/1577240954238820352;NasriSyawaldi;ada ya kmt krl dan kmt jaklingko beda nya apa ;Twitter for iPhone;0;0;in;reply;282;121;20;0
123;https://twitter.com/r_ymzkiiii/statuses/1577235488271781891;r_ymzkiiii;mau tanya min untuk di kue nya kan minimal harus ada saldo rb kan itu apa cuma kartu keluaran bank aja yang harus ada minimal saldo atau emoney tapcash jaklingko card juga harus ada min saldo ;Twitter for Android;0;0;in;reply;247;80;24;0
124;https://twitter.com/cantigiunguu/statuses/1577235005083832320;cantigiunguu;serius yg kebanyakan eror sih tdi yg pake kartu jaklingko ;Twitter for Android;0;0;in;reply;20174;607;720;0
125;https://twitter.com/PT_Transjakarta/statuses/1577228853206216705;PT_Transjakarta;halo kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard  ;TweetDeck;1;0;in;reply;420083;23;478545;0,000208967
126;https://twitter.com/PT_Transjakarta/statuses/1577227017808150528;PT_Transjakarta;halo kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard  ;TweetDeck;1;0;in;reply;420083;23;478545;0,000208967
127;https://twitter.com/cat5ims/statuses/1577223616508268544;cat5ims;pake jaklingko ;Twitter for Android;0;0;in;reply;30109;521;322;0
128;https://twitter.com/Annisaswan1/statuses/1577222196933468160;Annisaswan1;restock lagi kartu jaklingko dong min segera ;Twitter for Android;0;0;in;reply;5708;189;103;0
129;https://twitter.com/skzhyungline/statuses/1577215990063980547;skzhyungline;kalo pakai jaklingko ada perbedaan gak daripada pakai kartu flazz dll buat transit di blok m yg bayar itu sama tap in tap out ini ;Twitter for Android;0;0;in;original;18884;122;195;0
130;https://twitter.com/tanyakanrl/statuses/1577213194908467200;tanyakanrl;jaklingko sampe jam berapa sih ;Twitter for Mac;1;0;in;original;461361;12844;461519;0,000216676
131;https://twitter.com/walvenardo/statuses/1577213035088781315;walvenardo;min kalau misalnya turun di halte blok m dan mau lanjut ke halte lain harus keluar dan tap kartu ya apakah disarankan menggunakan kartu jaklingko agar dapat tarif terintegrasi mohon info ;Twitter for Android;0;0;in;original;48500;1360;364;0
132;https://twitter.com/jodaya_56/statuses/1577205871288807425;jodaya_56;sbnrnya kotak biadabnya udah ada itu malah di ig jaklingko udah di post tp implementasi di tj malah duarr surprised motherfucker ;Twitter for Android;0;0;in;reply;137772;1248;665;0
133;https://twitter.com/Mikhatanu/statuses/1577203883675332611;Mikhatanu;tarif integrasi jaklingko dah bisa dipakai di kartu flazz tapi aplikasi nya ga bisa dibuka di ios karena you are using jailbroken ios which is prohibited to use this app pdahal ga jailbreak  ;Twitter Web App;0;0;in;original;1208;387;87;0
134;https://twitter.com/Ibujumantik/statuses/1577203265472634880;Ibujumantik;min sebenernya kartu untuk naik jaklingko tuh yang mana sih  kita sudah pakai kartu sesuai rekomendasi emoney dkk tapi saat ga bisa ngetab driver pada nyinyir kenapa ga pake kartu jaklingko dkk yang bermasalah kan alatnya bukan kartunya kurangin judesnya  ;Twitter for iPhone;2;0;in;original;21345;322;268;0,746268657
135;https://twitter.com/LeonardEricLie/statuses/1577201077895602176;LeonardEricLie;dia harus registrasi aktivasi kartu dulu mah yaudah sediain dulu itu model kotak merah biadab khas kci yang jelek dan susah dibaca itu itu kewajiban si jaklingko nya justru sebagai integrator pemungut tarif ;Twitter for Android;0;0;in;reply;77507;53;324;0
136;https://twitter.com/GianeshaP/statuses/1577195743764705280;GianeshaP;iyak gimana mau dapetin kmt berlogo jaklingko nya sedangkan belum beredar lucu kalian ah ;Twitter for Android;0;0;in;reply;662;56;8;0
137;https://twitter.com/Lestari_Rasjid/statuses/1577191585342971904;Lestari_Rasjid;min mohon info dan sosialisasi nya untuk penggunaan tap in tap out satu kartu satu pelanggam itu kartu semua jenis bank khusus jaklingko ajah trus yg beli di aplikasi gimana tolonglah jangan bikin ribet udh bener sebelumnya satu kartu bisa buat beberapa orang ;Twitter for Android;1;0;in;original;6766;716;78;1,282051282
138;https://twitter.com/PT_Transjakarta/statuses/1577184885168812032;PT_Transjakarta;halo kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard  ;TweetDeck;0;0;in;reply;420083;23;478545;0
139;https://twitter.com/linggamarch/statuses/1577184044109791235;linggamarch;hai kak mau tanya dong apakah penggunaan kartu tap in dan tap out transjakarta hanya akan menggunakan jaklingko saja ;Twitter for iPhone;0;0;in;original;1890;128;143;0
140;https://twitter.com/seunghanstar/statuses/1577183542164934656;seunghanstar;min mau tanya dong aktivasi kartu jaklingko di halte rs harapan bunda ada ga ya ;Twitter for Android;0;0;in;original;1710;455;60;0
141;https://twitter.com/alieeffputra/statuses/1577183223263567873;alieeffputra;jaklingko nih gimana sih kebijakan one man one card gak cocok buat diterapin di tj krn  kartu gue kadang buat tap  or more pax masa harus  penumpang  kartu boros bngt kerjsama sm biar bs scan qr kyk biar gak bikin ribet ;Twitter for Android;1;0;in;reply;14060;1580;784;0,12755102
142;https://twitter.com/randhilicious/statuses/1577181249994903553;randhilicious; bln lalu di halte manggarai udah dikasih tau tapin dulu lalu saldo dipotong saat tapout tp sosialisasi lwt orasi lisan ptugas layanan di halte klo gue yg pake kartu jaklingko enak bgini sldo dipotong pas tap out bkn pas tap in biar bs nikmati tarif integrasi rp  ;Twitter for Android;0;0;in;reply;11224;369;762;0
143;https://twitter.com/tasaralesya/statuses/1577180333631340544;tasaralesya;efektifnya tuh mengurangi macettransport massal kalo utk mengurangi mct mah belum efektif tp kl trans mass mnrt saya mah ud byk kemajuan skrg jadi ada opsi jaklingko angkot gratis iya saya klo kesana dkt juga ngojek bandung cocok dijadiin kayak belanda kultur sepedaan ;Twitter for Android;0;0;in;reply;7295;453;154;0
144;https://twitter.com/julizar_koto/statuses/1577179543538135040;julizar_koto;kapan mas anies bawa angkot jaklingko lgumurku  thn skarang baru ada seorang gubernur punya sipat welas asih sama rakyat miskinsmoga mas anies slalu sehat semangat juga dilindungi ama allohamiiin ;Twitter for Android;0;2;in;retweet;1784;520;36;5,555555556
145;https://twitter.com/doydoymadoy/statuses/1577178707147468800;doydoymadoy;dari dulu kartu masih ok otrip sampe sekarang pakai jaklingko gw selalu tap in tap out meskipun pakai yang nbrt ;Twitter for Android;0;0;in;original;10449;399;207;0
146;https://twitter.com/septirizkiana/statuses/1577178301033914368;septirizkiana;dear admin hari ini saya naik tj turun di halte benhil pas tapping out kenapa saya kena biaya lagi ya saya sempet kesulitan tapping di mesin pertama trus pindah tempat malah kena lagi  tulisannya jaklingko pdhl pake emoney gmn trackingnya ya ;Twitter for Android;0;0;in;original;2433;233;215;0
147;https://twitter.com/AnindraPrt/statuses/1577175724221341696;AnindraPrt;aku pakai kartu jaklingko aja tap out nbrt dari brt masih kepotong alat tap yang terbaru yang warna biru pernah bbrp kali supir bus menghimbau jangan tap lagi saat keluar bus ;Twitter Web App;0;0;in;reply;14624;346;69;0
148;https://twitter.com/EryAnneMariey/statuses/1577173659000897538;EryAnneMariey;sampai sistem tj normal keknya bakalan naik jaklingko dulu buat ngantor walaupun waktu tempuhnya jadi lebih lama ;Twitter for Android;0;0;in;original;19512;329;249;0
149;https://twitter.com/3vi02/statuses/1577169567641542656;3vi02;sy sdh bbrp kali coba beli kartu jaklingko tp habis semua  di s parman jemb baru rawa buaya grogol  hrs cari kemana ya di jakarta barat rute tj  ;Twitter for iPhone;0;0;in;original;84;15;0;0
150;https://twitter.com/vivi_mey/statuses/1577166949569921024;vivi_mey;sep jam  top up kartu jaklingko di haltetj rs islamuang udah masuk di mesin tp transaksi gagal dibantu ptugas komplain via wa katanya h hr krja saldo direfund tp smpe siang ini msh gak msk rek coba wa lgi gak djawab keknya bohongan nih csnya ;Twitter for Android;0;0;in;original;43627;1154;1166;0
151;https://twitter.com/tksquishyy/statuses/1577165615290535937;tksquishyy;min ini kenapa gabisa pake qr link aja di halte grogol ya mau beli jaklingko juga habis ;Twitter for Android;0;0;in;original;438;185;33;0
152;https://twitter.com/BBravo911/statuses/1577163788943753216;BBravo911;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for iPhone;0;8;in;retweet;46646;2801;1661;0,481637568
153;https://twitter.com/GNFI/statuses/1577160912623919104;GNFI;untuk bisa naik mikrotrans gratis ini perlu punya kartu jaklingko kartu mesti ditab di area khusus yang ada di bagian depan mikrotrans menurut dinas perhubungan dki jakarta warna mikrotrans ternyata tak hanya biru ada biru merah yang terbaru akan ada warna putih ;Twitter for Android;7;0;in;reply;97911;405;1688947;0,000414459
154;https://twitter.com/iceikawa/statuses/1577154483288621056;iceikawa;dikira chinese krn sipit dikira udh kerja krn pake lanyard jaklingko dikira udh punya pacar thx u dah hibur saya ya om driver ;Twitter for iPhone;0;0;in;original;15794;541;284;0
155;https://twitter.com/hii__nauu/statuses/1577154455266414592;hii__nauu;baru tau jaklingko bisa pake emoney klo dkt rmh ada jaklingko pp kuliah ongkos cm  ;Twitter for Android;1;0;in;original;803;27;28;3,571428571
156;https://twitter.com/most1058/statuses/1577147057948631040;most1058;sejumlah halte transjakarta mengalami penumpukan pagi tadi karena kendala kartu transportasi elektronik terblokir pt jaklingko menerangkan pihaknya mulai menerapkan kebijakan satu kartu untuk satu penumpang mostupdate ;Twitter Web App;1;0;in;original;148561;1536;73751;0,001355914
157;https://twitter.com/perumahandki/statuses/1577143823838621696;perumahandki;berada di kawasan menteng yang strategis dan mudah dijangkau dengan berbagai moda transportasi publik yang meliputi transportasi krl melalui stasiun cikini dan stasiun gondangdia transjakarta ataupun jaklingko diharapkan dapat memudahkan mobilitas jajaran anggotacont ;Twitter Web App;1;0;in;reply;918;52;1041;0,096061479
158;https://twitter.com/ATirtoaji/statuses/1577139766348636160;ATirtoaji;halo min boleh dijelaskan utk mesin bct itu apa utk kartunya sendiri utk semua kartu flazze moneyetc atau kartu jaklingko saja dan apakah di semua halte ada mesin bct nya ;Twitter for Android;0;0;in;original;7;283;2;0
159;https://twitter.com/muhajica/statuses/1577138001498451968;muhajica;di halte trans jakarta n pangkalan angkot mikrotrans jaklingko sell ada ug jual ;Twitter for Android;0;0;in;reply;2055;258;117;0
160;https://twitter.com/Childofzeus_/statuses/1577137602250952705;Childofzeus_;gua biasanya scan barcode tiket harian di app tijejaklingko terus pas keluar pake flazz yang saldonya   ;Twitter for iPhone;0;0;in;reply;9036;184;243;0
161;https://twitter.com/randhilicious/statuses/1577134272015572992;randhilicious;kalo dulu busway dgn moda lain sprt bus  mikrolet brdiri dikelola sndiri pnya aturan sndiri kalo skrg pas ada jaklingko sjk okt  antara busway bus  dan mikrolet saling krjasama naik antarmoda begitu cm byr pake kartu rp  dlu mana bisa ga becus gitu  ;Twitter for Android;1;1;in;reply;11224;369;762;0,262467192
162;https://twitter.com/mccbg11/statuses/1577127330937307137;mccbg11;busway hari ini nyusahin banget kenapa harus pembaruan sistem di jam sekarang udah antri lamalama ternyata kartu selain jaklingko harus aktivasi dulu akhirnya mundur lagi aktivasi dulu antri panjang lagi ;Twitter for Android;0;0;in;original;4755;421;260;0
163;https://twitter.com/anc_magicpiper/statuses/1577118629732421633;anc_magicpiper;bener bgt uda gt saya mau reset di halte saya turun ternyata kartu flazz bca lama tidak bisa td untung punya jaklingko bikin peraturan baru tp tidak siap semua alur nya zzz ;Twitter for Android;2;1;in;reply;3361;645;174;1,724137931
164;https://twitter.com/flrkctt/statuses/1577118092173676545;flrkctt;aktivasi apa min lah kata petugas yg harus di aktivasi yg kartu jaklingko dan emoney mandiri aja ;Twitter for Android;0;0;in;reply;50472;486;523;0
165;https://twitter.com/skzhyungline/statuses/1577117406308114433;skzhyungline;kalo pkai jaklingko ada perbedaan gak daripada pakai kartu flazz dll buat transit di blok m yg bayar itu sama tap in tap out ini ;Twitter for Android;0;0;in;original;18884;122;195;0
166;https://twitter.com/Annisaswan1/statuses/1577115517550489602;Annisaswan1;tolong min kalau memang mengharuskan pakai kartu jaklingko yaa segera restock dong ini di  halte saya cari kosong semuaa udha lama gak restock ditambah ada pembaruan sistem kayak gini saldo kepotong x di jam kerja pula alhasil kan numpuk di pintu gate ;Twitter Web App;0;0;in;reply;5708;189;103;0
167;https://twitter.com/Umimasf/statuses/1577112661455605760;Umimasf;apakah berlaku untuk semua kartu pembayaran atau hanya kartu jaklingko ;Twitter Web App;0;0;in;reply;19532;284;318;0
168;https://twitter.com/sun3tt/statuses/1577112227068321792;sun3tt;kasihan bener ngomong manual satusatusatu untung bukan bulan puasa sigh tapi emang tapping nya si ini menggemaskan kok pake jaklingko pun kadang bukan kepotong  tapi kepotong  hei pdhl belum ada  jam ;Twitter for iPhone;0;0;in;reply;17883;873;323;0
169;https://twitter.com/jminiechubby/statuses/1577111513709486081;jminiechubby;min jadi flazz bca masih bisa di gunain ga apa harus ganti ke kartu jaklingko ;Twitter for Android;0;0;in;original;1526;65;205;0
170;https://twitter.com/0hNable/statuses/1577101862657925121;0hNable;gamikir bgt ya buat sistem tar flazz gua rusak lama lama kalo mau full pake jaklingko suru pada beli dulu kartunya ga ngerti apa manfaatnya harus tap in dan tap out ditempat yg sama masi pagi bikin emosi dah gue antri tap ini aja menit yg harusnya dah sampe bkn ;Twitter for Android;0;0;in;reply;2629;125;41;0
171;https://twitter.com/NovyAstria/statuses/1577094898100363264;NovyAstria;ga pernah pake jaklingko karena ribet ribet isi ulangnya juga ga bisa di atm atau hape dengan nfc makanya yg diisi saldo cuma flash ditambah jarang naik tj atau mrt ;Twitter for Android;0;0;in;reply;52981;401;1351;0
172;https://twitter.com/urfavnightmare_/statuses/1577089676112203776;urfavnightmare_;harus dtg lebi awal inimaa soalnya kaga pake jaklingko takut telat kalo kuliahhh ;Twitter for Android;0;0;in;original;54269;3350;3364;0
173;https://twitter.com/naufalrief/statuses/1577084526236299264;naufalrief;buset antrian tj pinang ranti full banget hari ini garagara banyak kartu jaklingko atau emoney yang tibatiba keblokir ;Twitter for Android;1;0;in;original;2254;241;401;0,249376559
174;https://twitter.com/bbh_lover1485/statuses/1577083371637071872;bbh_lover1485;halo  mungkin bisa info bisa beli kartu jaklingko dihalte mana gak sekitaran kelapa gading dimesinnya udah pada abis ;Twitter for Android;0;0;in;original;3;13;0;0
175;https://twitter.com/peanuteIla/statuses/1577078428829884417;peanuteIla;apa harus pake kartu jaklingko dulu baru bisa kartu saya emoney to td banyak kartu yg ga bisa jg kaya flazz dan tap cash ;Twitter for Android;1;0;in;reply;12350;258;340;0,294117647
176;https://twitter.com/edwina_wyn/statuses/1577075393617489923;edwina_wyn;yg perlu dibenerin tuh apps jaklingko tujuan ke halte puri beta  kenapa scan qr mesti di puri beta  jelas halte terakhir puri beta  bikin repot aja mintol ke petugas terus pas keluar tap gate ;Twitter for iPhone;2;0;in;reply;37402;807;1106;0,180831826
177;https://twitter.com/kkeonjinbby/statuses/1577073085768814592;kkeonjinbby;nape sih bapak jaklingko tuh pada ketus  ;Twitter for Android;0;0;in;original;235;134;34;0
178;https://twitter.com/PT_Transjakarta/statuses/1577060289706872832;PT_Transjakarta;halo kak saat ini kartu kmt krl tidak bisa digunakan di transjakarta terkecuali kartu kmt jaklingko bisa digunakan di mesin gate yang berada di halte transjakarta silakan gunakan kartu uang elektronik seperti kartu jaklingko flazz emoney tapcash brizzi dan jakcard  ;TweetDeck;0;0;in;reply;420083;23;478545;0
179;https://twitter.com/BudiPantau/statuses/1577054327331438593;BudiPantau;contoh baik lainnya adalah masalah angkot n metro mini ngetem di jakarta alhamdulillah dibenahi pak anies tanpa ribut pelan transformasi jadi jaklingko ;Twitter for Android;0;0;in;reply;368;263;56;0
180;https://twitter.com/FantasyAirdrop9/statuses/1576983986504536064;FantasyAirdrop9;saya menyarankan jangan dirubah dan agar diperbanyak plang stop agar jaklinko jak rute trmpulgebtnh merdeka pramudi tidak bentrok dengan pramudi reguler sya sering sekali naik jaklingko bentrok dengan kwk  tolong diperhatikan terima kasih ;Twitter Web App;0;0;in;original;7614;2361;97;0
181;https://twitter.com/Lillymine3/statuses/1576970789852938240;Lillymine3;sya setiap hari naik jak  min itu sering terjadi di plang stop dekat fly over raya bogor arah kalisari kita sudah nunggu ramai begitu jaklingko dtg semua rebutan naik ketika saya nge tap udh di serobot org lain yg blm tap shgga sya gk bs naik supirnya diam aja gk ada respon ;Twitter for Android;0;0;in;reply;37;2;0;0
182;https://twitter.com/rezafakhrins/statuses/1576969917706153986;rezafakhrins;kedelapan pemprov dki merilis kartu jaklingko yg memudahkan masyarakat jakarta kecuali cebong dalam menggunakan berbagai macam armada transportasi dr sisi sistem pembayarannya ;Twitter for Android;0;0;in;reply;3669;135;134;0
183;https://twitter.com/Lillymine3/statuses/1576966992673665024;Lillymine3;mlm min ini mau kasi saran bs gk utk driver jaklingko di edukasi lg utk terapkan  aturan mutlak kpd penumpang di mn naik tap in turun tap out krn sering sya lht di ps rebo yg nge tap siapa yg naik siapa smntr supir keseringan diam aja jd yg ngetap gk naik ;Twitter for Android;0;0;in;original;37;2;0;0
184;https://twitter.com/TonyFat9/statuses/1576961530993971200;TonyFat9;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;20542;3133;1761;0,454287337
185;https://twitter.com/RintSo/statuses/1576960843425554432;RintSo;ulah waka mrt modelan jaklingko we heula bus sakola wae awal dieureunkeun atuh ;Twitter for iPhone;0;0;in;reply;42223;301;221;0
186;https://twitter.com/kusumahc15/statuses/1576950406189838336;kusumahc15;metromini ganti jadi jaklingko ;Twitter Web App;0;0;in;reply;1323;225;64;0
187;https://twitter.com/HjAhmadS1/statuses/1576946409961820160;HjAhmadS1;kapan mas anies bawa angkot jaklingko lgumurku  thn skarang baru ada seorang gubernur punya sipat welas asih sama rakyat miskinsmoga mas anies slalu sehat semangat juga dilindungi ama allohamiiin ;Twitter for Android;43;2;in;reply;1400;205;49;91,83673469
188;https://twitter.com/nextfIix/statuses/1576946217744883712;nextfIix;engga kok kalo aku soalnya aku naik angkot nya yg jaklingko dia bawa mobilnya ga brutal sih wkkwwk ;Twitter for Android;0;0;in;reply;1158;128;92;0
189;https://twitter.com/robimeistro/statuses/1576944617118789632;robimeistro;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;4366;126;87;9,195402299
190;https://twitter.com/MasRahmad121/statuses/1576943453983776768;MasRahmad121;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;3777;395;292;2,739726027
191;https://twitter.com/abah_mumtaz/statuses/1576942758895362049;abah_mumtaz;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;89208;1386;1318;0,606980273
192;https://twitter.com/AzisAhm51804760/statuses/1576935475259920384;AzisAhm51804760;saya bikin twit soal jaklingko yg mrupakan program bapak trnyta bnyk netizen asal bandung surabaya yg brharap kpn transportasi di kota ku bisa sprt di jakarta lalu yg warga dki sndiri yg mayoritas kalangan muda bnyk yg puas krn dianggap bisa mnurunkan ongkos transportasi ;Twitter for Android;0;8;in;retweet;7905;1569;928;0,862068966
